"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Southern","SM12","2013-06-14","1","Surface Water","1.4","0.01","7.3","100","6.9","19","27","0.17","0.018","0.003","8.2","2.4","27.9","2.6","0.68","2.1","26.1","0.2","0.2","0.39","0.02","1","<0.001","1.4"
"Southern","SM12","2013-06-14","1","Middle Water","1.4","0.012","8.7","99","6.9","16","31","0.17","0.018","0.003","8.2","1.6","27.9","2.6","0.68","2.2","26.1","0.2","0.18","0.37","0.02","0.9","<0.001","1.5"
"Southern","SM12","2013-06-14","1","Bottom Water","1.4","0.011","5.2","98","6.8","35","49","0.17","0.018","0.003","8.2","1.4","27.9","2.6","0.69","2.2","26.1","0.2","0.24","0.43","0.03","0.9","<0.001","1.5"
"Southern","SM12","2013-07-17","1","Surface Water","0.3","0.029","2.2","113","7.6","1","1","0.29","0.026","0.004","8.5","0.7","25.5","3.8","1.3","1","28.4","0.35","0.15","0.47","0.03","0.8","0.004","0.7"
"Southern","SM12","2013-07-17","1","Middle Water","0.8","0.037","3.3","108","7.3","8","34","0.29","0.029","0.006","8.4","1","25.9","3.8","1.5","1","27.7","0.36","0.25","0.57","0.05","0.8","0.005","0.9"
"Southern","SM12","2013-07-17","1","Bottom Water","0.5","0.045","4.4","102","6.9","80","270","0.28","0.028","0.008","8.3","1.6","26.9","3.8","1.5","1.6","27.5","0.35","0.15","0.46","0.05","1.5","0.005","0.9"
"Southern","SM12","2013-08-28","1","Surface Water","2.7","0.021","7.2","169","11.5","36","97","0.38","0.08","0.007","8.6","3.1","20.3","3","1.5","3.4","29.5","0.48","0.39","0.85","0.05","2.2","0.005","2"
"Southern","SM12","2013-08-28","1","Middle Water","3","0.016","9.3","169","11.6","50","110","0.41","0.081","0.007","8.6","3.8","21.3","3","1.8","3.8","28.9","0.51","0.31","0.8","0.04","2.8","0.003","1.6"
"Southern","SM12","2013-08-28","1","Bottom Water","2.9","0.025","10","136","9.3","160","370","0.4","0.078","0.005","8.4","3.6","23.7","3","2.1","6.4","28.2","0.5","0.26","0.74","0.04","4.3","0.003","2.5"
"Southern","SM12","2013-09-25","1","Surface Water","0.4","0.046","1.8","86","5.7","320","560","0.29","0.11","0.026","8.2","1","27.4","1.5","2.1","7.2","28.4","0.45","0.15","0.55","0.03","7.3","0.004","1.3"
"Southern","SM12","2013-09-25","1","Middle Water","0.9","0.043","2.2","86","5.8","120","270","0.28","0.1","0.025","8.2","1.4","27.4","1.5","2.1","10","28.4","0.42","0.18","0.56","0.04","7.4","0.004","1.4"
"Southern","SM12","2013-09-25","1","Bottom Water","0.9","0.041","1.7","85","5.7","36","86","0.25","0.095","0.022","8.2","1","28.8","1.5","1.9","8.5","28.1","0.39","0.15","0.5","0.03","6.6","0.004","1.4"
"Southern","SM12","2013-10-17","1","Surface Water","<0.1","0.049","3.8","63","4.2","19","71","0.12","0.063","0.022","8","1.1","31.1","2.5","1.4","5.7","27.1","0.23","0.22","0.4","0.03","3.6","0.003","1.5"
"Southern","SM12","2013-10-17","1","Middle Water","<0.1","0.049","4.6","94","6.3","25","79","0.11","0.06","0.022","8","1.6","31.2","2.5","1.3","10","27.2","0.22","0.16","0.33","0.03","4.6","0.003","1.5"
"Southern","SM12","2013-10-17","1","Bottom Water","<0.1","0.041","4.1","93","6.2","21","75","0.11","0.062","0.021","8","1.5","31.2","2.5","1.3","15","27.2","0.21","0.18","0.35","0.03","8.1","0.002","2.5"
"Southern","SM12","2013-11-14","1","Surface Water","<0.1","<0.005","1.9","59","4.1","71","80","0.11","0.032","0.018","8","0.6","32.2","2","1.3","13","23.8","0.15","0.13","0.27","0.03","10.9","<0.001","1.6"
"Southern","SM12","2013-11-14","1","Middle Water","0.2","<0.005","1.7","87","6.1","48","88","0.12","0.03","0.019","8","0.9","32.4","2","1.4","21","23.9","0.16","0.12","0.27","0.03","14.1","<0.001","4.2"
"Southern","SM12","2013-11-14","1","Bottom Water","0.4","<0.005","1.3","90","6.3","55","95","0.12","0.026","0.017","8","1.2","32.4","2","1.4","22","23.9","0.15","0.12","0.27","0.03","16.1","<0.001","2.7"
"Southern","SM12","2013-12-14","1","Surface Water","0.7","0.044","2.6","95","7.1","1","4","0.066","0.01","0.006","7.9","0.9","32.9","2","0.65","4.4","20.1","0.12","0.16","0.24","0.03","3.3","0.001","0.8"
"Southern","SM12","2013-12-14","1","Middle Water","0.3","0.049","3.1","94","7","12","21","0.056","0.011","0.008","7.9","1.4","33","2","0.66","5.2","20.2","0.12","0.16","0.23","0.03","5.4","0.001","0.9"
"Southern","SM12","2013-12-14","1","Bottom Water","0.3","0.04","2.4","93","6.9","90","120","0.031","0.015","0.007","7.9","2","33.1","2","0.78","11","20.3","0.09","0.14","0.19","0.03","7.5","<0.001","1.9"
"Southern","SM13","2013-01-04","1","Surface Water","0.3","0.051","2.8","94","7.2","<1","<1","0.041","0.006","0.014","7.7","<0.2","33.6","2","0.45","3.1","19.1","0.1","0.15","0.2","0.03","3.6","<0.001","0.7"
"Southern","SM13","2013-01-04","1","Middle Water","0.6","0.048","1.3","98","7.4","1","1","0.041","0.005","0.012","7.7","0.7","33.6","2","0.47","4","19.1","0.09","0.19","0.24","0.03","3.9","<0.001","0.7"
"Southern","SM13","2013-01-04","1","Bottom Water","0.6","0.049","2.2","99","7.5","<1","<1","0.033","0.005","0.012","7.7","<0.2","33.6","2","0.46","4.3","19.1","0.09","0.08","0.12","0.03","3.9","<0.001","1"
"Southern","SM13","2013-02-18","1","Surface Water","0.8","0.06","4.4","102","7.9","1","2","0.16","0.013","0.01","7.9","<0.2","31.7","2.6","0.63","1.4","19.1","0.23","0.2","0.37","0.04","2","0.001","0.6"
"Southern","SM13","2013-02-18","1","Middle Water","0.9","0.058","3.7","103","7.9","<1","<1","0.16","0.011","0.01","7.9","<0.2","31.8","2.6","0.63","1.3","18.9","0.23","0.29","0.46","0.04","1.6","0.001","0.6"
"Southern","SM13","2013-02-18","1","Bottom Water","0.7","0.035","3.7","100","7.7","<1","<1","0.14","0.013","0.011","7.9","0.3","31.8","2.6","0.67","1.5","18.7","0.19","0.19","0.34","0.04","2.3","<0.001","1.2"
"Southern","SM13","2013-03-13","1","Surface Water","0.6","0.06","1.8","109","8.2","<1","1","0.11","0.017","0.009","7.8","<0.2","32","3.5","0.36","0.8","19.9","0.19","0.16","0.29","0.03","1","0.001","<0.5"
"Southern","SM13","2013-03-13","1","Middle Water","0.9","0.053","1.9","107","8.1","3","9","0.087","0.009","0.008","7.8","0.2","32.1","3.5","0.41","1.1","19.7","0.15","0.15","0.25","0.03","1.4","<0.001","0.5"
"Southern","SM13","2013-03-13","1","Bottom Water","0.8","0.059","0.8","104","7.9","6","9","0.083","0.011","0.009","7.8","0.7","32.1","3.5","0.4","1.1","19.6","0.15","0.19","0.28","0.04","1.3","0.001","0.5"
"Southern","SM13","2013-04-25","1","Surface Water","1.2","0.035","1.7","109","7.8","<1","<1","0.096","0.016","0.006","8.1","0.3","32.1","3","0.22","1.2","22.6","0.15","0.18","0.29","0.03","1.7","0.001","0.9"
"Southern","SM13","2013-04-25","1","Middle Water","1.2","0.04","1.1","102","7.4","<1","<1","0.095","0.014","0.005","8","0.5","32.3","3","0.29","2.5","22","0.15","0.24","0.35","0.03","2.4","0.002","1.1"
"Southern","SM13","2013-04-25","1","Bottom Water","0.9","0.052","0.8","88","6.5","<1","<1","0.088","0.011","0.004","8","0.7","32.4","3","0.5","3.6","21.5","0.15","0.17","0.27","0.03","4","0.002","0.8"
"Southern","SM13","2013-05-29","1","Surface Water","2.2","0.052","19","135","9.5","5","6","0.44","0.099","0.006","8.3","2.6","24.8","2.5","1.2","3.4","26.3","0.59","0.27","0.81","0.03","2.2","0.005","1.6"
"Southern","SM13","2013-05-29","1","Middle Water","2.1","0.055","23","127","8.9","3","19","0.45","0.098","0.007","8.3","3.3","25.2","2.5","1.2","3.5","26","0.6","0.34","0.89","0.03","2.2","0.005","1.4"
"Southern","SM13","2013-05-29","1","Bottom Water","0.6","0.025","5.3","98","6.9","17","39","0.17","0.099","0.016","8.2","1.5","29.9","2.5","1.3","3.8","24.6","0.29","0.25","0.52","0.04","2.9","0.002","0.8"
"Southern","SM13","2013-06-14","1","Surface Water","1.8","0.011","9.2","101","7","16","22","0.17","0.02","0.003","8.2","1.9","27.8","3","0.77","2.9","26.1","0.2","0.29","0.48","0.03","0.9","<0.001","2.5"
"Southern","SM13","2013-06-14","1","Middle Water","1.8","0.01","12","103","7.2","7","17","0.17","0.02","0.003","8.2","2.3","27.8","3","0.76","2.2","26.1","0.2","0.28","0.47","0.02","1","<0.001","1.6"
"Southern","SM13","2013-06-14","1","Bottom Water","2.1","0.018","7.8","102","7.1","11","20","0.18","0.02","0.003","8.2","1.8","27.9","3","0.86","2.5","26","0.22","0.23","0.43","0.04","0.9","0.001","1.5"
"Southern","SM13","2013-07-17","1","Surface Water","0.3","0.029","1.1","104","7","<1","<1","0.31","0.025","0.006","8.4","<0.2","25","3.3","1.9","0.5","28.4","0.36","0.17","0.51","0.03","0.6","0.004","0.5"
"Southern","SM13","2013-07-17","1","Middle Water","0.2","0.03","1.4","103","7","<1","4","0.3","0.026","0.008","8.4","0.4","25.4","3.3","1.9","0.8","28","0.36","0.15","0.48","0.03","0.5","0.004","0.8"
"Southern","SM13","2013-07-17","1","Bottom Water","0.1","0.045","1","90","6.1","3","11","0.3","0.029","0.005","8.3","<0.2","26.3","3.3","2.3","1.1","27.6","0.37","0.18","0.51","0.05","0.8","0.005","0.6"
"Southern","SM13","2013-08-28","1","Surface Water","1.6","0.015","10","151","10.3","<1","3","0.59","0.1","0.009","8.5","3.5","20.3","3","3.7","3.6","29.3","0.71","0.33","1.02","0.05","3.3","0.003","1.4"
"Southern","SM13","2013-08-28","1","Middle Water","2.9","0.035","23","141","9.7","5","18","0.46","0.077","0.007","8.4","8.2","21.7","3","2.5","3.4","28.6","0.57","0.3","0.84","0.03","3.6","0.005","1.8"
"Southern","SM13","2013-08-28","1","Bottom Water","1.2","0.021","6.4","111","7.6","20","50","0.34","0.047","0.003","8.2","2.8","25.6","3","2.4","4.6","27.7","0.41","0.22","0.61","0.04","3.9","0.002","1.4"
"Southern","SM13","2013-09-25","1","Surface Water","0.8","0.04","2.1","83","5.5","15","31","0.25","0.089","0.022","8.2","1","27.9","1.5","1.9","8.6","28.4","0.38","0.15","0.49","0.03","7.9","0.004","1.4"
"Southern","SM13","2013-09-25","1","Middle Water","0.7","0.038","1.9","85","5.7","11","21","0.24","0.087","0.021","8.2","1.3","27.9","1.5","1.9","13","28.3","0.37","0.17","0.5","0.04","8.8","0.003","1.9"
"Southern","SM13","2013-09-25","1","Bottom Water","0.7","0.042","1.9","87","5.8","8","16","0.23","0.084","0.019","8.2","1.4","28.2","1.5","1.9","12","28.2","0.36","0.16","0.47","0.03","14.7","0.004","1.6"
"Southern","SM13","2013-10-17","1","Surface Water","0.4","0.032","3.4","75","5","1","9","0.082","0.048","0.018","8","0.9","31.4","2.5","1.4","4.8","27.1","0.16","0.13","0.26","0.02","3.9","0.002","1.2"
"Southern","SM13","2013-10-17","1","Middle Water","0.4","0.031","3.8","93","6.2","1","3","0.081","0.048","0.017","8","0.8","31.4","2.5","1.4","5.4","27.1","0.16","0.16","0.29","0.03","3.9","0.002","1.2"
"Southern","SM13","2013-10-17","1","Bottom Water","0.3","0.029","3.5","93","6.2","10","16","0.079","0.046","0.018","8","1.3","31.4","2.5","1.4","7","27.1","0.15","0.15","0.28","0.02","4","0.002","1.2"
"Southern","SM13","2013-11-14","1","Surface Water","0.3","0.018","1.4","62","4.4","2","7","0.13","0.054","0.022","8","0.6","32.2","2","1.4","12","23.8","0.2","0.17","0.35","0.04","10.7","<0.001","1.7"
"Southern","SM13","2013-11-14","1","Middle Water","0.2","0.016","1.5","69","4.9","2","5","0.14","0.056","0.023","8","0.3","32.2","2","1.4","13","23.9","0.21","0.12","0.32","0.03","11.2","<0.001","1.8"
"Southern","SM13","2013-11-14","1","Bottom Water","0.3","0.013","1.1","88","6.2","2","7","0.13","0.054","0.023","8","0.8","32.2","2","1.4","15","23.9","0.2","0.13","0.31","0.03","10.9","<0.001","1.7"
"Southern","SM13","2013-12-14","1","Surface Water","<0.1","0.056","0.4","91","6.8","<1","<1","0.05","0.01","0.006","7.9","0.8","32.9","2","0.66","6.5","20.1","0.12","0.16","0.22","0.03","5.1","0.001","0.8"
"Southern","SM13","2013-12-14","1","Middle Water","<0.1","0.048","0.9","91","6.8","<1","<1","0.033","0.016","0.007","7.9","0.7","32.9","2","0.67","7.3","20.1","0.1","0.15","0.2","0.03","5.2","0.001","1.2"
"Southern","SM13","2013-12-14","1","Bottom Water","<0.1","0.052","1.1","91","6.8","1","1","0.037","0.014","0.006","7.9","1.1","32.9","2","0.65","7.7","20.1","0.1","0.16","0.21","0.03","5.8","0.001","1.2"
"Southern","SM17","2013-01-04","1","Surface Water","0.5","0.04","0.9","97","7.3","<1","<1","0.008","0.005","0.013","7.8","0.6","33.7","2","0.35","2.9","19.6","0.05","0.12","0.13","0.03","3.9","<0.001","0.7"
"Southern","SM17","2013-01-04","1","Middle Water","0.4","0.04","0.6","98","7.4","<1","<1","0.026","0.004","0.012","7.8","0.9","33.7","2","0.36","3.3","19.6","0.07","0.1","0.13","0.03","3.7","<0.001","0.7"
"Southern","SM17","2013-01-04","1","Bottom Water","0.3","0.041","2.2","99","7.4","<1","<1","0.026","0.004","0.013","7.8","<0.2","33.6","2","0.36","3.6","19.5","0.07","0.18","0.21","0.13","3.5","<0.001","0.8"
"Southern","SM17","2013-02-18","1","Surface Water","1","0.051","3.8","106","8.2","<1","<1","0.15","0.016","0.01","7.9","<0.2","31.7","2.9","0.57","1","18.8","0.22","0.2","0.37","0.04","1.1","0.001","0.8"
"Southern","SM17","2013-02-18","1","Middle Water","0.9","0.042","4","105","8.2","<1","<1","0.14","0.014","0.013","7.9","<0.2","31.9","2.9","0.59","1.1","18.2","0.2","0.2","0.35","0.04","1.3","<0.001","0.7"
"Southern","SM17","2013-02-18","1","Bottom Water","0.8","0.033","2.1","103","8.1","<1","<1","0.15","0.012","0.01","7.9","0.3","32.1","2.9","0.66","0.7","17.8","0.2","0.2","0.36","0.05","1.4","<0.001","0.5"
"Southern","SM17","2013-03-13","1","Surface Water","0.4","0.068","0.8","109","8.1","<1","<1","0.11","0.012","0.009","7.8","<0.2","31.7","5","0.33","<0.5","20.6","0.19","0.16","0.28","0.03","0.4","0.001","<0.5"
"Southern","SM17","2013-03-13","1","Middle Water","1","0.045","3","112","8.5","<1","1","0.074","0.01","0.004","7.8","<0.2","32.4","5","0.26","<0.5","19.2","0.13","0.17","0.25","0.03","0.6","<0.001","<0.5"
"Southern","SM17","2013-03-13","1","Bottom Water","1.1","0.031","4.5","113","8.7","<1","<1","0.053","0.006","0.007","7.8","<0.2","32.6","5","0.25","3.8","18.9","0.09","0.11","0.17","0.03","0.7","<0.001","2.3"
"Southern","SM17","2013-04-25","1","Surface Water","1.3","0.026","3.1","114","8.2","<1","<1","0.037","0.006","0.005","8.1","0.2","32.5","3","0.11","1.1","22.3","0.07","0.16","0.2","0.03","1.1","0.001","0.9"
"Southern","SM17","2013-04-25","1","Middle Water","1.2","0.019","2.1","108","7.8","<1","<1","0.01","0.003","0.005","8.1","0.7","33.4","3","0.13","1.3","22","0.03","0.15","0.16","0.03","0.8","<0.001","1.1"
"Southern","SM17","2013-04-25","1","Bottom Water","0.4","0.014","1.2","97","7.1","<1","<1","0.005","0.005","0.005","8.1","<0.2","33.6","3","0.18","1.5","21.5","0.02","0.11","0.12","0.03","1.7","<0.001","0.5"
"Southern","SM17","2013-05-29","1","Surface Water","1.6","0.046","15","111","7.8","<1","1","0.6","0.12","0.01","8.2","1.8","23.4","2","2.1","2.3","26.2","0.77","0.25","0.97","0.03","2.1","0.004","1.3"
"Southern","SM17","2013-05-29","1","Middle Water","0.5","0.017","1.8","67","4.7","<1","5","0.27","0.11","0.014","8.1","1.1","29.8","2","1.6","2.2","24.2","0.4","0.21","0.59","0.03","2.2","<0.001","0.6"
"Southern","SM17","2013-05-29","1","Bottom Water","0.4","<0.005","1.1","59","4.1","<1","2","0.07","0.07","0.012","8.1","0.6","33.7","2","0.96","3.3","23.4","0.15","0.15","0.29","0.03","6.1","<0.001","0.7"
"Southern","SM17","2013-06-14","1","Surface Water","1.7","0.045","7.2","98","6.8","2","2","0.16","0.019","0.003","8.2","2.3","28.1","3","0.64","1.4","26.1","0.22","0.23","0.41","0.02","0.6","0.003","1.4"
"Southern","SM17","2013-06-14","1","Middle Water","1.7","0.011","2.8","98","6.7","2","2","0.16","0.019","0.003","8.2","4.7","28.2","3","0.6","1.5","26.1","0.19","0.21","0.39","0.02","0.5","<0.001","1.3"
"Southern","SM17","2013-06-14","1","Bottom Water","0.8","0.031","5.5","62","4.3","2","4","0.24","0.034","0.012","7.9","2","29.9","3","1.6","2.1","25.1","0.31","0.14","0.41","0.03","2.4","<0.001","0.7"
"Southern","SM17","2013-07-17","1","Surface Water","0.4","0.024","3.7","109","7.4","2","10","0.25","0.021","0.005","8.5","0.4","25.6","3.3","1.1","0.7","28.3","0.3","0.17","0.44","0.04","0.5","0.004","0.7"
"Southern","SM17","2013-07-17","1","Middle Water","<0.1","0.037","1.5","72","4.9","<1","6","0.23","0.025","0.011","8.2","0.6","28.2","3.3","1.8","1.2","27","0.29","0.15","0.41","0.04","0.9","0.003","0.8"
"Southern","SM17","2013-07-17","1","Bottom Water","<0.1","0.043","0.4","35","2.4","<1","5","0.095","0.019","0.012","8","0.4","33.5","3.3","1.5","2.1","24.6","0.16","0.09","0.2","0.05","2.3","0.002","0.6"
"Southern","SM17","2013-08-28","1","Surface Water","1.3","0.022","18","122","8.6","4","22","0.61","0.1","0.01","8.4","3.9","17.4","2","3.9","5.5","28.7","0.73","0.37","1.08","0.05","4.9","0.003","2.1"
"Southern","SM17","2013-08-28","1","Middle Water","1.1","0.036","39","83","5.6","<1","1","0.42","0.048","0.005","8.2","11","26","2","3","4.2","27.6","0.5","0.21","0.68","0.02","4.6","0.003","2"
"Southern","SM17","2013-08-28","1","Bottom Water","0.8","0.009","6.6","67","4.5","<1","1","0.19","0.011","0.013","8.1","3.6","32.9","2","1.5","2.5","26.8","0.21","0.13","0.33","0.03","2.9","<0.001","0.7"
"Southern","SM17","2013-09-25","1","Surface Water","0.7","0.034","2.2","88","5.9","3","9","0.23","0.086","0.02","8.3","0.9","28.2","2","1.8","2","28.2","0.35","0.16","0.48","0.03","5","0.003","0.8"
"Southern","SM17","2013-09-25","1","Middle Water","0.7","0.034","1.8","88","5.9","7","22","0.22","0.085","0.02","8.3","0.7","28.3","2","1.8","3.9","28.1","0.34","0.16","0.47","0.04","5.5","0.003","0.8"
"Southern","SM17","2013-09-25","1","Bottom Water","0.7","0.017","1.1","89","5.9","1","1","0.11","0.039","0.009","8.3","0.9","29.8","2","1","9.3","28.1","0.17","0.18","0.33","0.02","4.3","0.002","1.4"
"Southern","SM17","2013-10-17","1","Surface Water","0.2","0.015","0.7","66","4.4","<1","<1","0.014","0.013","0.009","8.1","0.9","32.1","2","0.64","8.7","26.9","0.04","0.1","0.13","<0.02","5.5","<0.001","1.4"
"Southern","SM17","2013-10-17","1","Middle Water","0.1","0.014","1.4","92","6.1","<1","<1","0.012","0.014","0.009","8.1","0.7","32.1","2","0.65","11","27","0.04","0.13","0.16","<0.02","5.6","<0.001","1.4"
"Southern","SM17","2013-10-17","1","Bottom Water","0.2","0.018","1.3","94","6.2","<1","<1","0.012","0.013","0.009","8.1","0.8","32.1","2","0.66","11","27","0.04","0.11","0.14","0.02","5.5","0.001","1.4"
"Southern","SM17","2013-11-14","1","Surface Water","0.1","<0.005","0.9","58","4","<1","<1","0.14","0.012","0.018","8","0.6","32.5","2.5","1.6","3.9","23.7","0.16","0.1","0.25","0.03","5.9","<0.001","0.8"
"Southern","SM17","2013-11-14","1","Middle Water","0.3","<0.005","1.4","93","6.5","1","1","0.14","0.011","0.019","8","<0.2","32.5","2.5","1.6","4.6","23.7","0.16","0.11","0.26","0.03","5.5","<0.001","0.8"
"Southern","SM17","2013-11-14","1","Bottom Water","0.3","<0.005","1.2","92","6.5","<1","3","0.14","0.009","0.02","8","<0.2","32.6","2.5","1.6","6.3","23.7","0.15","0.11","0.26","0.03","6.9","<0.001","1"
"Southern","SM17","2013-12-14","1","Surface Water","0.6","0.043","2.7","92","6.9","<1","<1","0.062","0.006","0.006","7.9","1.3","33.1","2","0.71","4.6","20.4","0.11","0.19","0.26","0.03","3.5","0.001","0.8"
"Southern","SM17","2013-12-14","1","Middle Water","0.3","0.035","1.9","94","6.9","<1","<1","0.039","0.013","0.005","7.9","1.5","33.2","2","0.71","4.9","20.5","0.09","0.19","0.24","0.03","3.7","<0.001","1"
"Southern","SM17","2013-12-14","1","Bottom Water","0.2","0.031","2.3","93","6.9","<1","<1","0.013","0.016","0.007","7.9","1.1","33.3","2","0.77","5.3","20.6","0.06","0.1","0.13","0.03","3.7","<0.001","1"
"Southern","SM18","2013-01-21","1","Surface Water","0.1","0.037","0.7","92","7.4","<1","<1","0.17","0.014","0.017","8","<0.2","31.9","2.5","1.2","1.6","16.9","0.22","0.09","0.27","0.03","6.2","<0.001","0.6"
"Southern","SM18","2013-01-21","1","Middle Water","0.2","0.036","0.6","98","7.8","<1","<1","0.17","0.013","0.017","8","<0.2","31.9","2.5","1.1","1.4","16.6","0.22","0.14","0.32","0.03","6.6","<0.001","0.5"
"Southern","SM18","2013-01-21","1","Bottom Water","<0.1","0.051","0.7","99","7.9","1","1","0.13","0.01","0.016","8","0.4","32.3","2.5","0.85","0.8","16.8","0.19","0.13","0.27","0.04","8.5","0.001","0.6"
"Southern","SM18","2013-02-27","1","Surface Water","0.7","0.029","4.1","114","8.8","<1","<1","0.035","0.008","0.012","8","1.8","32.1","3","0.32","2.1","18.7","0.07","0.2","0.24","0.02","1.1","<0.001","1.1"
"Southern","SM18","2013-02-27","1","Middle Water","0.6","0.028","4.3","110","8.6","<1","<1","0.05","0.01","0.013","8","2","32.2","3","0.35","<0.5","18","0.09","0.17","0.23","0.02","0.6","<0.001","<0.5"
"Southern","SM18","2013-02-27","1","Bottom Water","0.3","0.027","2.9","103","8.1","<1","<1","0.065","0.012","0.013","8","0.5","32.3","3","0.41","1.9","17.8","0.1","0.21","0.29","0.03","1.5","<0.001","0.7"
"Southern","SM18","2013-03-21","1","Surface Water","1.2","0.066","1.5","86","6.5","1","6","0.085","0.008","0.008","7.8","1.2","32.1","1.5","0.28","0.6","20.3","0.16","0.18","0.27","0.02","0.6","0.001","<0.5"
"Southern","SM18","2013-03-21","1","Middle Water","0.8","0.023","1.6","107","8.1","<1","<1","0.024","0.004","0.006","7.8","<0.2","32.9","1.5","0.25","0.7","19.7","0.05","0.11","0.14","0.02","0.4","<0.001","<0.5"
"Southern","SM18","2013-03-21","1","Bottom Water","1.2","0.024","2","93","6.9","<1","<1","0.029","0.006","0.006","7.8","0.6","33.6","1.5","0.28","0.9","19.9","0.06","0.14","0.18","0.02","2.2","<0.001","0.6"
"Southern","SM18","2013-04-17","1","Surface Water","0.5","0.13","1.4","93","6.9","<1","<1","0.16","0.022","0.016","7.8","1.5","31.6","2.1","0.85","1.5","20.5","0.31","0.24","0.42","0.04","1.8","0.003","0.6"
"Southern","SM18","2013-04-17","1","Middle Water","0.3","0.043","<0.2","92","6.8","<1","<1","0.022","0.005","0.008","7.8","1.4","33.4","2.1","0.31","1.4","20.2","0.07","0.11","0.14","0.03","1.1","<0.001","0.6"
"Southern","SM18","2013-04-17","1","Bottom Water","<0.1","0.038","0.5","91","6.8","<1","<1","0.015","0.005","0.008","7.8","0.7","33.6","2.1","0.31","3","20.4","0.06","0.15","0.17","0.03","2.5","<0.001","0.7"
"Southern","SM18","2013-05-30","1","Surface Water","1.9","0.038","8.8","150","10.4","<1","<1","0.79","0.12","0.008","8.4","3.1","22.2","3","3.5","1.8","27.5","0.95","0.12","1.03","0.03","1.6","0.005","1.2"
"Southern","SM18","2013-05-30","1","Middle Water","0.8","<0.005","3.3","67","4.7","<1","3","0.12","0.076","0.011","8.1","1.5","32.7","3","0.86","1.2","23.9","0.2","0.05","0.25","0.03","1.5","<0.001","0.6"
"Southern","SM18","2013-05-30","1","Bottom Water","0.5","<0.005","0.5","60","4.2","<1","1","0.04","0.063","0.013","8.1","0.5","33.8","3","0.96","3.9","23.4","0.11","0.06","0.16","0.03","3.4","<0.001","0.9"
"Southern","SM18","2013-06-20","1","Surface Water","3.8","0.04","24","163","10.8","<1","1","0.2","0.034","0.003","8.5","6.8","24.7","2","1","3.4","30","0.27","0.35","0.58","0.04","2.4","0.008","2.5"
"Southern","SM18","2013-06-20","1","Middle Water","0.8","0.042","4.7","123","8.2","1","1","0.04","0.005","0.005","8.3","2.3","30.3","2","0.26","1.6","27.3","0.09","0.16","0.21","0.03","0.8","0.004","0.7"
"Southern","SM18","2013-06-20","1","Bottom Water","0.4","0.055","0.6","70","4.7","<1","<1","0.055","0.011","0.009","8.1","1.2","31.4","2","0.93","6.7","26.4","0.12","0.28","0.35","0.05","4.4","0.003","1.2"
"Southern","SM18","2013-07-12","1","Surface Water","2.2","0.014","12","135","9","<1","1","0.34","0.028","0.006","8.5","2.5","24.4","3","1.2","2.6","29.3","0.38","0.25","0.62","<0.02","1.4","0.002","1"
"Southern","SM18","2013-07-12","1","Middle Water","0.6","0.017","1","40","2.7","<1","1","0.069","0.023","0.009","8.1","0.9","33.2","3","1","0.9","25.4","0.11","0.12","0.21","0.02","0.9","<0.001","<0.5"
"Southern","SM18","2013-07-12","1","Bottom Water","0.4","0.01","1","52","3.6","<1","4","0.036","0.038","0.015","8.1","0.8","34","3","1.1","4.5","23.8","0.08","0.12","0.19","0.03","4.7","<0.001","0.7"
"Southern","SM18","2013-08-23","1","Surface Water","<0.1","0.01","1","68","4.8","17","77","0.68","0.12","0.022","8","<0.2","19.7","2","4.7","2.7","28","0.81","0.17","0.97","0.03","15","<0.001","0.6"
"Southern","SM18","2013-08-23","1","Middle Water","0.1","<0.005","0.6","73","4.8","<1","<1","0.1","0.02","0.016","8.1","<0.2","32.1","2","1.1","2.5","27.3","0.13","0.1","0.22","0.03","89.2","<0.001","0.7"
"Southern","SM18","2013-08-23","1","Bottom Water","0.3","<0.005","0.5","59","4","<1","<1","0.083","<0.002","0.015","8","<0.2","33.7","2","1.1","7.4","25.3","0.09","0.08","0.17","0.03","10.7","<0.001","1.7"
"Southern","SM18","2013-09-18","1","Surface Water","0.4","0.02","1.7","89","5.9","1","1","0.043","0.011","0.006","8.3","0.3","30.9","3","0.32","1.7","27.9","0.07","0.13","0.18","<0.02","2.4","0.002","0.7"
"Southern","SM18","2013-09-18","1","Middle Water","0.4","0.043","2.1","88","5.8","2","2","0.04","0.013","0.005","8.3","0.2","31","3","0.38","1.9","27.8","0.1","0.12","0.17","0.02","2.7","0.005","0.6"
